"web_name","id","ques","web"
"Google Flights","Google Flights--34","Compare business class flight options from Lisbon to Singapore for a one-way trip on April 15, 2025, select one of the flights and see which websites offer its booking options. Which one is the cheapest.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--35","Find the lowest-priced one-way flight from Cairo to Montreal on March 21, 2025, including the total travel time and number of stops.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--36","Search for round-trip flights from Helsinki to New Delhi, departing on April 28, 2025, and returning on May 4, 2025, and filter the results to show only flights under $1000.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--37","Locate a round-trip flight from Buenos Aires to Beijing, leaving on March 28, 2025, and returning on April 3, 2025, check out one of the options and tell me if the airline for my return flight is the same as my departure flight.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--38","Compare the prices and flight durations for economy class flights from Oslo to Dubai, departing on April 8, 2025, and show the options with no more than two layovers.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--39","Find a one-way flight from Prague to a city in Japan on April 20, 2025, which city in Japan is cheaper to go to, Tokyo or a certain city in Hokkaido?","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--40","Browse destinations on the Google Flights homepage from Seattle, look at destinations on a map, and recommend some famous places to travel that are within a reasonable distance and price.","https://www.google.com/travel/flights/"
"Google Flights","Google Flights--41","Choose one way business class ticket from Hong Kong to Glacier National Park on 8 April 2025, offering a 1 stop ticket.","https://www.google.com/travel/flights/"
"Booking","Booking--0","Find a Mexico hotel with deals for January 25-26.","https://www.booking.com/"
"Booking","Booking--1","Find the cheapest available hotel room for a three night stay from 1st Feb in Jakarta. The room is for 2 adults, just answer the cheapest hotel room and the price.","https://www.booking.com/"
"Booking","Booking--2","Find a hotel in Ohio From January 20th to January 23th for 3 adults and 2 rooms.","https://www.booking.com/"
"Booking","Booking--3","Find a hotel with 4 star and above rating in Los Angeles for 3 days from Jan 18th.","https://www.booking.com/"
"Booking","Booking--4","Search for the cheapest Hotel near Kashi Vishwanath Temple that offer breakfast from Jan 25th - Jan 26th.","https://www.booking.com/"
"Booking","Booking--5","Search a hotel with free WiFi and air conditioning in Bali from Feb 1 to Feb 4, 2025.","https://www.booking.com/"
"Booking","Booking--6","Book one room which provides breakfast, and airport shuttle from Feb 22 to 25 in Los Angeles.","https://www.booking.com/"
"Booking","Booking--7","Find a hotel room on February 3-6 that is closest to National University of Singapore and costs less than $500.","https://www.booking.com/"
"Booking","Booking--8","Get the hotel with highest review score and free cancelation in Chennai for 20/01/2025 - 21/01/2025.","https://www.booking.com/"
"Booking","Booking--9","Find hotels for 2 adults in London with a price less than 250 dollars for four days starting from January 25. You must browse the page and offer at least 3 options.","https://www.booking.com/"
"Booking","Booking--10","Find a well-reviewed hotel in Paris with available bookings suitable for a couple (2 adults) on Valentine's Day week, February 7-14, 2025, that offers free cancellation options.","https://www.booking.com/"
"Booking","Booking--11","Reserve a hotel in downtown Chicago with a rating of 9 or higher for a stay from April 20-27, 2025, which offers free cancellation and includes a fitness center.","https://www.booking.com/"
"Booking","Booking--12","Find a hotel in Paris with a customer review score of 8 or higher, free Wi-Fi, and available for a 5-night stay starting on February 5th, 2025.","https://www.booking.com/"
"Booking","Booking--13","Find and book a hotel in Paris with suitable accommodations for a family of four (two adults and two children) offering free cancellation for the dates of March 14-21, 2025.","https://www.booking.com/"
"Booking","Booking--14","Book a highly-rated hotel with a swimming pool and free WiFi near the Louvre Museum in Paris for the weekend of April 3-5, 2025.","https://www.booking.com/"
"Booking","Booking--15","Find the highest-rated luxury hotel in Rome available for booking from February 10, 2025, to February 20, 2025, for 2 adults. Include the cost, amenities offered, and customer rating.","https://www.booking.com/"
"Booking","Booking--16","Look for a hotel in Paris with a user rating of 9 or higher and available for a 5-night stay starting February 15, 2025. The hotel should also offer free Wi-Fi and breakfast included in the price. Provide the name, location, and price per night.","https://www.booking.com/"
"Booking","Booking--17","Find a hotel in Paris with a fitness center and a rating of 8 or higher available for a 5-night stay starting from March 14, 2025, and sort the results by best reviewed.","https://www.booking.com/"
"Booking","Booking--18","Search a hotel in London with a user rating of 8 or higher for a stay between March 14th, 2025, and March 21st, 2025, suitable for a couple. Provide the name and a short description of the hotel.","https://www.booking.com/"
"Booking","Booking--19","Look for a hotel with customer ratings above an 8.0 in Paris, France for a weekend stay from April 18, 2025, to April 20, 2025, and list top three suggestions based on user reviews.","https://www.booking.com/"
"Booking","Booking--20","Locate a hotel in Rome with a good rating (7 or above) that offers free cancellation and breakfast included, for a three-night stay from March 28 to March 31, 2025, for two adults.","https://www.booking.com/"
"Booking","Booking--21","Find a hotel in Sydney with a rating of 8 or higher, providing free Wi-Fi and parking, available for a four-night stay starting on April 10, 2025.","https://www.booking.com/"
"Booking","Booking--22","Search for a hotel in Amsterdam with a customer review score of 9 or higher, offering bicycle rentals, for a week-long stay from April 15 to April 22, 2025, for two adults.","https://www.booking.com/"
"Booking","Booking--23","Identify a hotel in Tokyo with a spa and wellness center, rated 9 or above, with availability for a five-night stay starting on March 20, 2025. Check if free cancellation is offered.","https://www.booking.com/"
"Booking","Booking--24","Find a hotel in Barcelona for a stay from March 25-28, 2025. Please sort the results by distance from the beach and make sure they offer free Wi-Fi and breakfast.","https://www.booking.com/"
"Booking","Booking--25","Search for a hotel in Lisbon with airport shuttle, rated 8.5 or above, available for a six-night stay from April 1 to April 7, 2025, for two adults, breakfast included.","https://www.booking.com/"
"Booking","Booking--26","Check Booking.com for a 3-star hotel or higher in Paris with a guest rating above 8.0 and available parking for dates March 20-23, 2025.","https://www.booking.com/"
"Booking","Booking--27","Locate a hotel in Melbourne offering free parking and free WiFi, for a stay from March 28 to April 4, 2025.","https://www.booking.com/"
"Booking","Booking--28","Find a hotel in Dubai with a swimming pool, for a week-long stay from March 22 to March 29, 2025.","https://www.booking.com/"
"Booking","Booking--29","Search for a hotel in Toronto with a fitness center and a rating of 8+, available for a two-night stay from April 5 to April 7, 2025.","https://www.booking.com/"
"Booking","Booking--30","Search for hotels in London from April 20 to April 23, 2025, on Booking. How many hotels are left after applying the Breakfast included and Fitness center filters?","https://www.booking.com/"
"Booking","Booking--31","Search for hotels in Rio de Janeiro from April 1-7, 2025, check the Brands filter to see which brand has the most hotels and which brand has the fewest.","https://www.booking.com/"
"Booking","Booking--32","Look for hotels in Sydney from March 24 to March 27, 2025, on Booking. Once the Swimming Pool and Airport Shuttle filters are applied, what is the total number of hotels available?","https://www.booking.com/"
"Booking","Booking--33","Find the Customer Service on the Booking website, browse the questions about cancellation, and tell me 'how do I know whether my booking has been cancelled'.","https://www.booking.com/"
"Booking","Booking--34","Search for a hotel in Berlin available for a three-night stay from April 15 to April 18, 2025, for one adult. Tell me the price in USD and CNY for the three-night stay.","https://www.booking.com/"
"Booking","Booking--35","Browse the booking website to get inspiration for your next trip, and summarize at least three places mentioned in one of the travel articles.","https://www.booking.com/"
"Booking","Booking--36","Search for a budget hotel in Rome under $100 per night for one adult from April 20 to April 23, 2025. Sort the results by price, identify if any of top three results offer breakfast.","https://www.booking.com/"
"Booking","Booking--37","Search for a resort (not hotel) in Bali, detailing the available dates between April 20, 2025, and April 25, 2025, and checking any provided tour or cultural experiences.","https://www.booking.com/"
"Booking","Booking--38","Look up Vienna hotel options with availability for a 4-night stay from March 28 to April 1, 2025, with amenities that include a Parking, breakfast included, and a rating of 8+ on Booking.com.","https://www.booking.com/"
"Booking","Booking--39","Find a pet-friendly hotel with parking available in downtown Toronto for the stay of March 24-26, 2025.","https://www.booking.com/"
"Booking","Booking--40","I need to choose a hotel in Shenzhen, please select date (6 April to 8 April 2025) and click the search button. How much it costs when convert the price to Chinese Yuan on the page.","https://www.booking.com/"
"Booking","Booking--41","Browse Booking's homepage to find out which company it belongs to.","https://www.booking.com/"
"Booking","Booking--42","Search for a hotel in Hokkaido for the period April 1 to April 7, 2025, with a rating of 9+, check out its user reviews, which categories are greater than 9 and which are less than 9?","https://www.booking.com/"
"Booking","Booking--43","Search for properties in Los Angeles, browse the results page to see what filters are available, list some of them.","https://www.booking.com/"
